,beer,TIMESTAMP,Month,day_of_week,is_weekend,Winter,Spring,Summer,Fall,actual_beer_sold
1527,43,1331078400,3,2,0,0,1,0,0,21.0
1528,45,1331164800,3,3,0,0,1,0,0,17.0
1529,60,1331251200,3,4,0,0,1,0,0,28.0
1530,57,1331337600,3,5,1,0,1,0,0,25.0
1531,70,1331424000,3,6,1,0,1,0,0,32.0
1532,43,1331510400,3,0,0,0,1,0,0,28.0
1533,42,1331596800,3,1,0,0,1,0,0,19.0
1534,46,1331683200,3,2,0,0,1,0,0,29.0
1535,56,1331769600,3,3,0,0,1,0,0,31.0
1536,73,1331856000,3,4,0,0,1,0,0,31.0
1537,100,1331942400,3,5,1,0,1,0,0,52.0
1538,85,1332028800,3,6,1,0,1,0,0,40.0
1539,41,1332115200,3,0,0,0,1,0,0,23.0
1540,41,1332201600,3,1,0,0,1,0,0,14.0
1541,43,1332288000,3,2,0,0,1,0,0,16.0
1542,44,1332374400,3,3,0,0,1,0,0,25.0
1543,48,1332460800,3,4,0,0,1,0,0,23.0
1544,48,1332547200,3,5,1,0,1,0,0,30.0
1545,66,1332633600,3,6,1,0,1,0,0,34.0
1546,47,1332720000,3,0,0,0,1,0,0,13.0
1547,40,1332806400,3,1,0,0,1,0,0,15.0
1548,43,1332892800,3,2,0,0,1,0,0,27.0
1549,45,1332979200,3,3,0,0,1,0,0,21.0
1550,53,1333065600,3,4,0,0,1,0,0,30.0
1551,65,1333152000,3,5,1,0,1,0,0,32.0
1552,80,1333238400,4,6,1,0,1,0,0,41.0
1553,73,1333324800,4,0,0,0,1,0,0,38.0
1554,55,1333411200,4,1,0,0,1,0,0,33.0
1555,57,1333497600,4,2,0,0,1,0,0,31.0
1556,77,1333584000,4,3,0,0,1,0,0,39.0
1557,76,1333670400,4,4,0,0,1,0,0,44.0
1558,81,1333756800,4,5,1,0,1,0,0,35.0
1559,75,1333843200,4,6,1,0,1,0,0,38.0
1560,63,1333929600,4,0,0,0,1,0,0,34.0
1561,76,1334016000,4,1,0,0,1,0,0,41.0
1562,62,1334102400,4,2,0,0,1,0,0,37.0
1563,54,1334188800,4,3,0,0,1,0,0,27.0
1564,57,1334275200,4,4,0,0,1,0,0,29.0
1565,88,1334361600,4,5,1,0,1,0,0,40.0
1566,66,1334448000,4,6,1,0,1,0,0,38.0
1567,69,1334534400,4,0,0,0,1,0,0,34.0
1568,66,1334620800,4,1,0,0,1,0,0,37.0
1569,55,1334707200,4,2,0,0,1,0,0,31.0
1570,52,1334793600,4,3,0,0,1,0,0,31.0
1571,56,1334880000,4,4,0,0,1,0,0,28.0
1572,74,1334966400,4,5,1,0,1,0,0,51.0
1573,80,1335052800,4,6,1,0,1,0,0,40.0
1574,55,1335139200,4,0,0,0,1,0,0,33.0
1575,62,1335225600,4,1,0,0,1,0,0,39.0
1576,66,1335312000,4,2,0,0,1,0,0,29.0
1577,57,1335398400,4,3,0,0,1,0,0,35.0
1578,94,1335484800,4,4,0,0,1,0,0,54.0
1579,97,1335571200,4,5,1,0,1,0,0,48.0
1580,100,1335657600,4,6,1,0,1,0,0,45.0
1581,71,1335744000,4,0,0,0,1,0,0,31.0
1582,64,1335830400,5,1,0,0,1,0,0,30.0
1583,68,1335916800,5,2,0,0,1,0,0,32.0
1584,83,1336003200,5,3,0,0,1,0,0,45.0
1585,75,1336089600,5,4,0,0,1,0,0,44.0
1586,92,1336176000,5,5,1,0,1,0,0,48.0
1587,97,1336262400,5,6,1,0,1,0,0,41.0
1588,79,1336348800,5,0,0,0,1,0,0,40.0
1589,67,1336435200,5,1,0,0,1,0,0,33.0
1590,72,1336521600,5,2,0,0,1,0,0,34.0
1591,72,1336608000,5,3,0,0,1,0,0,34.0
1592,90,1336694400,5,4,0,0,1,0,0,50.0
1593,97,1336780800,5,5,1,0,1,0,0,43.0
1594,80,1336867200,5,6,1,0,1,0,0,41.0
1595,62,1336953600,5,0,0,0,1,0,0,35.0
1596,83,1337040000,5,1,0,0,1,0,0,36.0
1597,62,1337126400,5,2,0,0,1,0,0,22.0
1598,72,1337212800,5,3,0,0,1,0,0,41.0
1599,58,1337299200,5,4,0,0,1,0,0,25.0
1600,81,1337385600,5,5,1,0,1,0,0,47.0
1601,100,1337472000,5,6,1,0,1,0,0,61.0
1602,83,1337558400,5,0,0,0,1,0,0,44.0
1603,72,1337644800,5,1,0,0,1,0,0,36.0
1604,72,1337731200,5,2,0,0,1,0,0,39.0
1605,67,1337817600,5,3,0,0,1,0,0,30.0
1606,76,1337904000,5,4,0,0,1,0,0,32.0
1607,92,1337990400,5,5,1,0,1,0,0,49.0
1608,95,1338076800,5,6,1,0,1,0,0,43.0
1609,95,1338163200,5,0,0,0,1,0,0,42.0
1610,66,1338249600,5,1,0,0,1,0,0,30.0
1611,66,1338336000,5,2,0,0,1,0,0,28.0
1612,65,1338422400,5,3,0,0,1,0,0,32.0
1613,78,1338508800,6,4,0,0,1,1,0,39.0
1614,100,1338595200,6,5,1,0,1,1,0,55.0
1615,81,1338681600,6,6,1,0,0,1,0,38.0
1616,73,1338768000,6,0,0,0,0,1,0,35.0
1617,67,1338854400,6,1,0,0,0,1,0,35.0
1618,62,1338940800,6,2,0,0,0,1,0,28.0
1619,69,1339027200,6,3,0,0,0,1,0,31.0
1620,92,1339113600,6,4,0,0,0,1,0,44.0
1621,99,1339200000,6,5,1,0,0,1,0,43.0
1622,88,1339286400,6,6,1,0,0,1,0,41.0
1623,60,1339372800,6,0,0,0,0,1,0,32.0
1624,82,1339459200,6,1,0,0,0,1,0,45.0
1625,69,1339545600,6,2,0,0,0,1,0,46.0
1626,55,1339632000,6,3,0,0,0,1,0,29.0
1627,93,1339718400,6,4,0,0,0,1,0,51.0
1628,91,1339804800,6,5,1,0,0,1,0,39.0
1629,100,1339891200,6,6,1,0,0,1,0,39.0
1630,84,1339977600,6,0,0,0,0,1,0,43.0
1631,56,1340064000,6,1,0,0,0,1,0,23.0
1632,74,1340150400,6,2,0,0,0,1,0,35.0
1633,75,1340236800,6,3,0,0,0,1,0,36.0
1634,76,1340323200,6,4,0,0,0,1,0,43.0
1635,81,1340409600,6,5,1,0,0,1,0,42.0
1636,87,1340496000,6,6,1,0,0,1,0,59.0
1637,72,1340582400,6,0,0,0,0,1,0,37.0
1638,75,1340668800,6,1,0,0,0,1,0,34.0
1639,73,1340755200,6,2,0,0,0,1,0,37.0
1640,65,1340841600,6,3,0,0,0,1,0,27.0
1641,67,1340928000,6,4,0,0,0,1,0,36.0
1642,95,1341014400,6,5,1,0,0,1,0,36.0
1643,84,1341100800,7,6,1,0,0,1,0,37.0
1644,73,1341187200,7,0,0,0,0,1,0,44.0
1645,75,1341273600,7,1,0,0,0,1,0,38.0
1646,75,1341360000,7,2,0,0,0,1,0,33.0
1647,65,1341446400,7,3,0,0,0,1,0,28.0
1648,83,1341532800,7,4,0,0,0,1,0,39.0
1649,92,1341619200,7,5,1,0,0,1,0,50.0
1650,97,1341705600,7,6,1,0,0,1,0,42.0
1651,80,1341792000,7,0,0,0,0,1,0,43.0
1652,66,1341878400,7,1,0,0,0,1,0,47.0
1653,73,1341964800,7,2,0,0,0,1,0,37.0
1654,67,1342051200,7,3,0,0,0,1,0,41.0
1655,87,1342137600,7,4,0,0,0,1,0,45.0
1656,84,1342224000,7,5,1,0,0,1,0,45.0
1657,84,1342310400,7,6,1,0,0,1,0,35.0
1658,56,1342396800,7,0,0,0,0,1,0,30.0
1659,69,1342483200,7,1,0,0,0,1,0,35.0
1660,66,1342569600,7,2,0,0,0,1,0,34.0
1661,72,1342656000,7,3,0,0,0,1,0,38.0
1662,60,1342742400,7,4,0,0,0,1,0,21.0
1663,100,1342828800,7,5,1,0,0,1,0,49.0
1664,87,1342915200,7,6,1,0,0,1,0,44.0
1665,73,1343001600,7,0,0,0,0,1,0,35.0
1666,68,1343088000,7,1,0,0,0,1,0,37.0
1667,67,1343174400,7,2,0,0,0,1,0,31.0
1668,72,1343260800,7,3,0,0,0,1,0,37.0
1669,81,1343347200,7,4,0,0,0,1,0,36.0
1670,92,1343433600,7,5,1,0,0,1,0,49.0
1671,80,1343520000,7,6,1,0,0,1,0,42.0
1672,68,1343606400,7,0,0,0,0,1,0,27.0
1673,67,1343692800,7,1,0,0,0,1,0,39.0
1674,66,1343779200,8,2,0,0,0,1,0,33.0
1675,68,1343865600,8,3,0,0,0,1,0,37.0
1676,70,1343952000,8,4,0,0,0,1,0,41.0
1677,72,1344038400,8,5,1,0,0,1,0,35.0
1678,56,1344124800,8,6,1,0,0,1,0,26.0
1679,56,1344211200,8,0,0,0,0,1,0,37.0
1680,41,1344297600,8,1,0,0,0,1,0,28.0
1681,56,1344384000,8,2,0,0,0,1,0,22.0
1682,68,1344470400,8,3,0,0,0,1,0,35.0
1683,62,1344556800,8,4,0,0,0,1,0,37.0
1684,85,1344643200,8,5,1,0,0,1,0,38.0
1685,100,1344729600,8,6,1,0,0,1,0,44.0
1686,49,1344816000,8,0,0,0,0,1,0,22.0
1687,53,1344902400,8,1,0,0,0,1,0,30.0
1688,61,1344988800,8,2,0,0,0,1,0,33.0
1689,56,1345075200,8,3,0,0,0,1,0,33.0
1690,65,1345161600,8,4,0,0,0,1,0,36.0
1691,64,1345248000,8,5,1,0,0,1,0,41.0
1692,75,1345334400,8,6,1,0,0,1,0,33.0
1693,61,1345420800,8,0,0,0,0,1,0,36.0
1694,54,1345507200,8,1,0,0,0,1,0,23.0
1695,55,1345593600,8,2,0,0,0,1,0,29.0
1696,59,1345680000,8,3,0,0,0,1,0,30.0
1697,64,1345766400,8,4,0,0,0,1,0,37.0
1698,74,1345852800,8,5,1,0,0,1,0,37.0
1699,72,1345939200,8,6,1,0,0,1,0,34.0
1700,54,1346025600,8,0,0,0,0,1,0,29.0
1701,44,1346112000,8,1,0,0,0,1,0,16.0
1702,55,1346198400,8,2,0,0,0,1,0,39.0
1703,69,1346284800,8,3,0,0,0,1,0,31.0
1704,75,1346371200,8,4,0,0,0,1,0,28.0
1705,89,1346457600,9,5,1,0,0,0,1,44.0
1706,81,1346544000,9,6,1,0,0,0,1,39.0
1707,78,1346630400,9,0,0,0,0,0,1,35.0
1708,60,1346716800,9,1,0,0,0,0,1,30.0
1709,59,1346803200,9,2,0,0,0,0,1,28.0
1710,64,1346889600,9,3,0,0,0,0,1,31.0
1711,59,1346976000,9,4,0,0,0,0,1,25.0
1712,68,1347062400,9,5,1,0,0,0,1,30.0
1713,64,1347148800,9,6,1,0,0,0,1,28.0
1714,61,1347235200,9,0,0,0,0,0,1,24.0
1715,57,1347321600,9,1,0,0,0,0,1,34.0
1716,56,1347408000,9,2,0,0,0,0,1,17.0
1717,65,1347494400,9,3,0,0,0,0,1,40.0
1718,66,1347580800,9,4,0,0,0,0,1,32.0
1719,100,1347667200,9,5,1,0,0,0,1,56.0
1720,72,1347753600,9,6,1,0,0,0,1,30.0
1721,53,1347840000,9,0,0,0,0,0,1,32.0
1722,61,1347926400,9,1,0,0,0,0,1,37.0
1723,67,1348012800,9,2,0,0,0,0,1,32.0
1724,71,1348099200,9,3,0,0,0,0,1,36.0
1725,68,1348185600,9,4,0,0,0,0,1,33.0
1726,100,1348272000,9,5,1,0,0,0,1,44.0
1727,80,1348358400,9,6,1,0,0,0,1,45.0
1728,61,1348444800,9,0,0,0,0,0,1,27.0
1729,64,1348531200,9,1,0,0,0,0,1,33.0
1730,62,1348617600,9,2,0,0,0,0,1,28.0
1731,68,1348704000,9,3,0,0,0,0,1,38.0
1732,86,1348790400,9,4,0,0,0,0,1,43.0
1733,83,1348876800,9,5,1,0,0,0,1,42.0
1734,73,1348963200,9,6,1,0,0,0,1,35.0
1735,63,1349049600,10,0,0,0,0,0,1,36.0
1736,61,1349136000,10,1,0,0,0,0,1,35.0
1737,66,1349222400,10,2,0,0,0,0,1,32.0
1738,47,1349308800,10,3,0,0,0,0,1,18.0
1739,83,1349395200,10,4,0,0,0,0,1,40.0
1740,85,1349481600,10,5,1,0,0,0,1,47.0
1741,67,1349568000,10,6,1,0,0,0,1,35.0
1742,66,1349654400,10,0,0,0,0,0,1,33.0
1743,52,1349740800,10,1,0,0,0,0,1,26.0
1744,63,1349827200,10,2,0,0,0,0,1,28.0
1745,55,1349913600,10,3,0,0,0,0,1,37.0
1746,66,1350000000,10,4,0,0,0,0,1,29.0
1747,100,1350086400,10,5,1,0,0,0,1,51.0
1748,85,1350172800,10,6,1,0,0,0,1,39.0
1749,51,1350259200,10,0,0,0,0,0,1,21.0
1750,62,1350345600,10,1,0,0,0,0,1,33.0
1751,56,1350432000,10,2,0,0,0,0,1,29.0
1752,52,1350518400,10,3,0,0,0,0,1,25.0
1753,60,1350604800,10,4,0,0,0,0,1,34.0
1754,73,1350691200,10,5,1,0,0,0,1,31.0
1755,73,1350777600,10,6,1,0,0,0,1,32.0
1756,46,1350864000,10,0,0,0,0,0,1,30.0
1757,52,1350950400,10,1,0,0,0,0,1,23.0
1758,55,1351036800,10,2,0,0,0,0,1,30.0
1759,55,1351123200,10,3,0,0,0,0,1,24.0
1760,74,1351209600,10,4,0,0,0,0,1,31.0
1761,91,1351296000,10,5,1,0,0,0,1,41.0
1762,63,1351382400,10,6,1,0,0,0,1,35.0
1763,52,1351468800,10,0,0,0,0,0,1,26.0
1764,47,1351555200,10,1,0,0,0,0,1,37.0
1765,49,1351641600,10,2,0,0,0,0,1,24.0
1766,65,1351728000,11,3,0,0,0,0,1,32.0
1767,62,1351814400,11,4,0,0,0,0,1,28.0
1768,78,1351900800,11,5,1,0,0,0,1,35.0
1769,77,1351987200,11,6,1,0,0,0,1,42.0
1770,53,1352073600,11,0,0,0,0,0,1,26.0
1771,50,1352160000,11,1,0,0,0,0,1,29.0
1772,51,1352246400,11,2,0,0,0,0,1,22.0
1773,75,1352332800,11,3,0,0,0,0,1,28.0
1774,63,1352419200,11,4,0,0,0,0,1,33.0
1775,69,1352505600,11,5,1,0,0,0,1,32.0
1776,88,1352592000,11,6,1,0,0,0,1,44.0
1777,74,1352678400,11,0,0,0,0,0,1,30.0
1778,67,1352764800,11,1,0,0,0,0,1,32.0
1779,67,1352851200,11,2,0,0,0,0,1,32.0
1780,58,1352937600,11,3,0,0,0,0,1,24.0
1781,64,1353024000,11,4,0,0,0,0,1,19.0
1782,100,1353110400,11,5,1,0,0,0,1,60.0
1783,92,1353196800,11,6,1,0,0,0,1,45.0
1784,51,1353283200,11,0,0,0,0,0,1,27.0
1785,49,1353369600,11,1,0,0,0,0,1,19.0
1786,61,1353456000,11,2,0,0,0,0,1,28.0
1787,68,1353542400,11,3,0,0,0,0,1,26.0
1788,74,1353628800,11,4,0,0,0,0,1,30.0
1789,77,1353715200,11,5,1,0,0,0,1,28.0
1790,65,1353801600,11,6,1,0,0,0,1,44.0
1791,51,1353888000,11,0,0,0,0,0,1,25.0
1792,49,1353974400,11,1,0,0,0,0,1,28.0
1793,58,1354060800,11,2,0,0,0,0,1,27.0
1794,42,1354147200,11,3,0,0,0,0,1,19.0
1795,67,1354233600,11,4,0,0,0,0,1,38.0
1796,69,1354320000,12,5,1,1,0,0,0,45.0
1797,98,1354406400,12,6,1,1,0,0,0,51.0
1798,64,1354492800,12,0,0,1,0,0,0,32.0
1799,57,1354579200,12,1,0,1,0,0,0,41.0
1800,53,1354665600,12,2,0,1,0,0,0,31.0
1801,64,1354752000,12,3,0,1,0,0,0,27.0
1802,58,1354838400,12,4,0,1,0,0,0,35.0
1803,77,1354924800,12,5,1,1,0,0,0,40.0
1804,86,1355011200,12,6,1,1,0,0,0,52.0
1805,94,1355097600,12,0,0,1,0,0,0,57.0
1806,63,1355184000,12,1,0,1,0,0,0,36.0
1807,80,1355270400,12,2,0,1,0,0,0,47.0
1808,88,1355356800,12,3,0,1,0,0,0,49.0
1809,70,1355443200,12,4,0,1,0,0,0,40.0
1810,82,1355529600,12,5,1,1,0,0,0,57.0
1811,93,1355616000,12,6,1,1,0,0,0,57.0
1812,65,1355702400,12,0,0,1,0,0,0,36.0
1813,74,1355788800,12,1,0,1,0,0,0,34.0
1814,75,1355875200,12,2,0,1,0,0,0,36.0
1815,82,1355961600,12,3,0,1,0,0,0,32.0
1816,69,1356048000,12,4,0,1,0,0,0,32.0
1817,92,1356134400,12,5,1,1,0,0,0,61.0
1818,100,1356220800,12,6,1,1,0,0,0,55.0
1819,83,1356307200,12,0,0,1,0,0,0,47.0
1820,67,1356393600,12,1,0,1,0,0,0,28.0
1821,64,1356480000,12,2,0,1,0,0,0,30.0
1822,70,1356566400,12,3,0,1,0,0,0,31.0
1823,73,1356652800,12,4,0,1,0,0,0,37.0
1824,77,1356739200,12,5,1,1,0,0,0,33.0
1825,100,1356825600,12,6,1,1,0,0,0,49.0
1826,83,1356912000,12,0,0,1,0,0,0,36.0
1827,98,1356998400,1,1,0,1,0,0,0,46.0
1828,75,1357084800,1,2,0,1,0,0,0,33.0
1829,67,1357171200,1,3,0,1,0,0,0,37.0
1830,67,1357257600,1,4,0,1,0,0,0,36.0
1831,100,1357344000,1,5,1,1,0,0,0,46.0
1832,91,1357430400,1,6,1,1,0,0,0,50.0
1833,63,1357516800,1,0,0,1,0,0,0,37.0
1834,71,1357603200,1,1,0,1,0,0,0,32.0
1835,79,1357689600,1,2,0,1,0,0,0,37.0
1836,78,1357776000,1,3,0,1,0,0,0,44.0
1837,75,1357862400,1,4,0,1,0,0,0,30.0
1838,83,1357948800,1,5,1,1,0,0,0,46.0
1839,89,1358035200,1,6,1,1,0,0,0,43.0
1840,74,1358121600,1,0,0,1,0,0,0,22.0
1841,72,1358208000,1,1,0,1,0,0,0,35.0
1842,65,1358294400,1,2,0,1,0,0,0,33.0
1843,91,1358380800,1,3,0,1,0,0,0,38.0
1844,80,1358467200,1,4,0,1,0,0,0,23.0
1845,94,1358553600,1,5,1,1,0,0,0,43.0
1846,95,1358640000,1,6,1,1,0,0,0,59.0
1847,75,1358726400,1,0,0,1,0,0,0,32.0
1848,65,1358812800,1,1,0,1,0,0,0,35.0
1849,70,1358899200,1,2,0,1,0,0,0,34.0
1850,61,1358985600,1,3,0,1,0,0,0,35.0
1851,80,1359072000,1,4,0,1,0,0,0,43.0
1852,93,1359158400,1,5,1,1,0,0,0,46.0
1853,73,1359244800,1,6,1,1,0,0,0,38.0
1854,46,1359331200,1,0,0,1,0,0,0,21.0
1855,64,1359417600,1,1,0,1,0,0,0,39.0
1856,74,1359504000,1,2,0,1,0,0,0,42.0
1857,78,1359590400,1,3,0,1,0,0,0,47.0
1858,44,1359676800,2,4,0,1,0,0,0,23.0
1859,61,1359763200,2,5,1,1,0,0,0,34.0
1860,64,1359849600,2,6,1,1,0,0,0,34.0
1861,48,1359936000,2,0,0,1,0,0,0,26.0
1862,47,1360022400,2,1,0,1,0,0,0,27.0
1863,52,1360108800,2,2,0,1,0,0,0,25.0
1864,40,1360195200,2,3,0,1,0,0,0,25.0
1865,58,1360281600,2,4,0,1,0,0,0,32.0
1866,100,1360368000,2,5,1,1,0,0,0,46.0
1867,82,1360454400,2,6,1,1,0,0,0,39.0
1868,65,1360540800,2,0,0,1,0,0,0,33.0
1869,57,1360627200,2,1,0,1,0,0,0,30.0
1870,47,1360713600,2,2,0,1,0,0,0,17.0
1871,59,1360800000,2,3,0,1,0,0,0,34.0
1872,60,1360886400,2,4,0,1,0,0,0,27.0
1873,79,1360972800,2,5,1,1,0,0,0,40.0
1874,56,1361059200,2,6,1,1,0,0,0,40.0
1875,47,1361145600,2,0,0,1,0,0,0,23.0
1876,39,1361232000,2,1,0,1,0,0,0,19.0
1877,38,1361318400,2,2,0,1,0,0,0,25.0
1878,40,1361404800,2,3,0,1,0,0,0,28.0
1879,41,1361491200,2,4,0,1,0,0,0,14.0
1880,50,1361577600,2,5,1,1,0,0,0,24.0
1881,60,1361664000,2,6,1,1,0,0,0,31.0
1882,36,1361750400,2,0,0,1,0,0,0,23.0
1883,33,1361836800,2,1,0,1,0,0,0,12.0
1884,35,1361923200,2,2,0,1,0,0,0,21.0
1885,40,1362009600,2,3,0,1,0,0,0,21.0
1886,60,1362096000,3,4,0,0,0,0,0,37.0
1887,72,1362182400,3,5,1,0,0,0,0,37.0
1888,66,1362268800,3,6,1,0,1,0,0,26.0
1889,53,1362355200,3,0,0,0,1,0,0,23.0
1890,44,1362441600,3,1,0,0,1,0,0,20.0
1891,47,1362528000,3,2,0,0,1,0,0,27.0
1892,46,1362614400,3,3,0,0,1,0,0,22.0
1893,45,1362700800,3,4,0,0,1,0,0,20.0
1894,63,1362787200,3,5,1,0,1,0,0,23.0
1895,60,1362873600,3,6,1,0,1,0,0,33.0
1896,49,1362960000,3,0,0,0,1,0,0,28.0
1897,55,1363046400,3,1,0,0,1,0,0,23.0
1898,51,1363132800,3,2,0,0,1,0,0,15.0
1899,59,1363219200,3,3,0,0,1,0,0,34.0
1900,71,1363305600,3,4,0,0,1,0,0,32.0
1901,87,1363392000,3,5,1,0,1,0,0,40.0
1902,100,1363478400,3,6,1,0,1,0,0,52.0
1903,61,1363564800,3,0,0,0,1,0,0,25.0
1904,46,1363651200,3,1,0,0,1,0,0,29.0
1905,41,1363737600,3,2,0,0,1,0,0,16.0
1906,47,1363824000,3,3,0,0,1,0,0,38.0
1907,50,1363910400,3,4,0,0,1,0,0,24.0
1908,62,1363996800,3,5,1,0,1,0,0,42.0
1909,60,1364083200,3,6,1,0,1,0,0,28.0
1910,46,1364169600,3,0,0,0,1,0,0,28.0
1911,44,1364256000,3,1,0,0,1,0,0,25.0
1912,51,1364342400,3,2,0,0,1,0,0,35.0
1913,40,1364428800,3,3,0,0,1,0,0,21.0
1914,64,1364515200,3,4,0,0,1,0,0,34.0
1915,66,1364601600,3,5,1,0,1,0,0,30.0
1916,94,1364688000,3,6,1,0,1,0,0,49.0
1917,65,1364774400,4,0,0,0,1,0,0,29.0
1918,62,1364860800,4,1,0,0,1,0,0,39.0
1919,67,1364947200,4,2,0,0,1,0,0,40.0
1920,61,1365033600,4,3,0,0,1,0,0,36.0
1921,71,1365120000,4,4,0,0,1,0,0,35.0
1922,78,1365206400,4,5,1,0,1,0,0,48.0
1923,99,1365292800,4,6,1,0,1,0,0,49.0
1924,60,1365379200,4,0,0,0,1,0,0,35.0
1925,52,1365465600,4,1,0,0,1,0,0,25.0
1926,72,1365552000,4,2,0,0,1,0,0,37.0
1927,68,1365638400,4,3,0,0,1,0,0,37.0
1928,72,1365724800,4,4,0,0,1,0,0,33.0
1929,100,1365811200,4,5,1,0,1,0,0,41.0
1930,67,1365897600,4,6,1,0,1,0,0,34.0
1931,48,1365984000,4,0,0,0,1,0,0,33.0
1932,47,1366070400,4,1,0,0,1,0,0,18.0
1933,62,1366156800,4,2,0,0,1,0,0,38.0
1934,63,1366243200,4,3,0,0,1,0,0,33.0
1935,72,1366329600,4,4,0,0,1,0,0,40.0
1936,81,1366416000,4,5,1,0,1,0,0,37.0
1937,92,1366502400,4,6,1,0,1,0,0,50.0
1938,69,1366588800,4,0,0,0,1,0,0,24.0
1939,54,1366675200,4,1,0,0,1,0,0,20.0
1940,65,1366761600,4,2,0,0,1,0,0,35.0
1941,80,1366848000,4,3,0,0,1,0,0,43.0
1942,79,1366934400,4,4,0,0,1,0,0,40.0
1943,89,1367020800,4,5,1,0,1,0,0,42.0
1944,83,1367107200,4,6,1,0,1,0,0,48.0
1945,66,1367193600,4,0,0,0,1,0,0,31.0
1946,58,1367280000,4,1,0,0,1,0,0,33.0
1947,71,1367366400,5,2,0,0,1,0,0,32.0
1948,56,1367452800,5,3,0,0,1,0,0,34.0
1949,87,1367539200,5,4,0,0,1,0,0,46.0
1950,96,1367625600,5,5,1,0,1,0,0,53.0
1951,78,1367712000,5,6,1,0,1,0,0,35.0
1952,54,1367798400,5,0,0,0,1,0,0,25.0
1953,62,1367884800,5,1,0,0,1,0,0,28.0
1954,64,1367971200,5,2,0,0,1,0,0,33.0
1955,63,1368057600,5,3,0,0,1,0,0,37.0
1956,71,1368144000,5,4,0,0,1,0,0,38.0
1957,79,1368230400,5,5,1,0,1,0,0,52.0
1958,87,1368316800,5,6,1,0,1,0,0,45.0
1959,61,1368403200,5,0,0,0,1,0,0,32.0
1960,61,1368489600,5,1,0,0,1,0,0,33.0
1961,59,1368576000,5,2,0,0,1,0,0,30.0
1962,62,1368662400,5,3,0,0,1,0,0,31.0
1963,83,1368748800,5,4,0,0,1,0,0,41.0
1964,94,1368835200,5,5,1,0,1,0,0,46.0
1965,95,1368921600,5,6,1,0,1,0,0,43.0
1966,56,1369008000,5,0,0,0,1,0,0,33.0
1967,60,1369094400,5,1,0,0,1,0,0,30.0
1968,59,1369180800,5,2,0,0,1,0,0,27.0
1969,61,1369267200,5,3,0,0,1,0,0,30.0
1970,75,1369353600,5,4,0,0,1,0,0,33.0
1971,100,1369440000,5,5,1,0,1,0,0,42.0
1972,92,1369526400,5,6,1,0,1,0,0,39.0
1973,99,1369612800,5,0,0,0,1,0,0,49.0
1974,60,1369699200,5,1,0,0,1,0,0,37.0
1975,60,1369785600,5,2,0,0,1,0,0,12.0
1976,71,1369872000,5,3,0,0,1,0,0,29.0
1977,77,1369958400,5,4,0,0,1,0,0,44.0
1978,81,1370044800,6,5,1,0,1,1,0,33.0
1979,88,1370131200,6,6,1,0,1,1,0,49.0
1980,62,1370217600,6,0,0,0,0,1,0,35.0
1981,62,1370304000,6,1,0,0,0,1,0,28.0
1982,67,1370390400,6,2,0,0,0,1,0,32.0
1983,68,1370476800,6,3,0,0,0,1,0,48.0
1984,85,1370563200,6,4,0,0,0,1,0,37.0
1985,85,1370649600,6,5,1,0,0,1,0,45.0
1986,80,1370736000,6,6,1,0,0,1,0,50.0
1987,55,1370822400,6,0,0,0,0,1,0,32.0
1988,54,1370908800,6,1,0,0,0,1,0,32.0
1989,52,1370995200,6,2,0,0,0,1,0,21.0
1990,67,1371081600,6,3,0,0,0,1,0,36.0
1991,64,1371168000,6,4,0,0,0,1,0,33.0
1992,89,1371254400,6,5,1,0,0,1,0,50.0
1993,87,1371340800,6,6,1,0,0,1,0,47.0
1994,56,1371427200,6,0,0,0,0,1,0,23.0
1995,62,1371513600,6,1,0,0,0,1,0,31.0
1996,61,1371600000,6,2,0,0,0,1,0,28.0
1997,64,1371686400,6,3,0,0,0,1,0,26.0
1998,65,1371772800,6,4,0,0,0,1,0,32.0
1999,88,1371859200,6,5,1,0,0,1,0,39.0
2000,83,1371945600,6,6,1,0,0,1,0,40.0
2001,52,1372032000,6,0,0,0,0,1,0,27.0
2002,62,1372118400,6,1,0,0,0,1,0,29.0
2003,63,1372204800,6,2,0,0,0,1,0,28.0
2004,60,1372291200,6,3,0,0,0,1,0,27.0
2005,85,1372377600,6,4,0,0,0,1,0,45.0
2006,100,1372464000,6,5,1,0,0,1,0,53.0
2007,91,1372550400,6,6,1,0,0,1,0,39.0
2008,53,1372636800,7,0,0,0,0,1,0,24.0
2009,57,1372723200,7,1,0,0,0,1,0,30.0
2010,78,1372809600,7,2,0,0,0,1,0,31.0
2011,87,1372896000,7,3,0,0,0,1,0,43.0
2012,79,1372982400,7,4,0,0,0,1,0,43.0
2013,73,1373068800,7,5,1,0,0,1,0,31.0
2014,81,1373155200,7,6,1,0,0,1,0,36.0
2015,62,1373241600,7,0,0,0,0,1,0,33.0
2016,61,1373328000,7,1,0,0,0,1,0,35.0
2017,66,1373414400,7,2,0,0,0,1,0,36.0
2018,68,1373500800,7,3,0,0,0,1,0,45.0
2019,60,1373587200,7,4,0,0,0,1,0,32.0
2020,100,1373673600,7,5,1,0,0,1,0,62.0
2021,79,1373760000,7,6,1,0,0,1,0,44.0
2022,61,1373846400,7,0,0,0,0,1,0,36.0
2023,55,1373932800,7,1,0,0,0,1,0,29.0
2024,73,1374019200,7,2,0,0,0,1,0,43.0
